trigger,offset,target,stop,time_limit,trades,win_rate,total_pnl,avg_pnl,profit_factor,expect_val,sharpe
現貨收盤,15,100,5,15,61,6.6,-1290,-21.0,0.75,-21.1,-1.28
現貨收盤,15,100,5,30,61,6.6,-1290,-21.0,0.75,-21.1,-1.28
現貨收盤,15,100,5,60,61,6.6,-1290,-21.0,0.75,-21.1,-1.28
現貨收盤,15,100,10,5,61,6.6,-4800,-79.0,0.4,-78.7,-5.1
現貨收盤,15,100,10,10,61,6.6,-4350,-71.0,0.45,-71.3,-4.31
現貨收盤,15,100,10,15,61,6.6,-4140,-68.0,0.48,-67.9,-3.92
現貨收盤,15,100,10,30,61,6.6,-4140,-68.0,0.48,-67.9,-3.92
現貨收盤,15,100,10,60,61,6.6,-4140,-68.0,0.48,-67.9,-3.92
現貨收盤,15,100,15,5,61,8.2,-7340,-120.0,0.31,-120.3,-7.39
現貨收盤,15,100,15,10,61,6.6,-7200,-118.0,0.34,-118.0,-6.82
現貨收盤,15,100,15,15,61,6.6,-6990,-115.0,0.35,-114.6,-6.34
現貨收盤,15,100,15,30,61,6.6,-6990,-115.0,0.35,-114.6,-6.34
現貨收盤,15,100,15,60,61,6.6,-6990,-115.0,0.35,-114.6,-6.34
現貨收盤,15,100,20,5,61,27.9,-2100,-34.0,0.79,-34.4,-1.52
現貨收盤,15,100,20,10,61,24.6,-1730,-28.0,0.84,-28.4,-1.13
現貨收盤,15,100,20,15,61,23.0,-1780,-29.0,0.84,-29.2,-1.11
現貨收盤,15,100,20,30,61,16.4,-3220,-53.0,0.74,-52.8,-1.94
現貨收盤,15,100,20,60,61,16.4,-2640,-43.0,0.78,-43.3,-1.53
現貨收盤,15,100,30,5,61,45.9,2530,41.0,1.3,41.5,1.62
現貨收盤,15,100,30,10,61,41.0,3260,53.0,1.36,53.4,1.89
現貨收盤,15,100,30,15,61,50.8,6150,101.0,1.65,100.8,3.29
現貨收盤,15,100,30,30,61,32.8,5040,83.0,1.37,82.6,2.18
現貨收盤,15,100,30,60,61,32.8,5260,86.0,1.38,86.2,2.22
現貨收盤,15,100,40,5,61,50.8,4150,68.0,1.51,68.0,2.52
現貨收盤,15,100,40,10,61,49.2,5820,95.0,1.68,95.4,3.22
現貨收盤,15,100,40,15,61,59.0,8080,132.0,1.86,132.5,4.11
現貨收盤,15,100,40,30,61,42.6,8780,144.0,1.59,143.9,3.38
現貨收盤,15,100,40,60,61,42.6,8610,141.0,1.56,141.1,3.25
現貨收盤,15,100,50,5,61,50.8,5050,83.0,1.7,82.8,3.13
現貨收盤,15,100,50,10,61,52.5,6190,101.0,1.73,101.5,3.36
現貨收盤,15,100,50,15,61,60.7,8070,132.0,1.81,132.3,3.95
現貨收盤,15,100,50,30,61,44.3,7110,117.0,1.41,116.6,2.55
現貨收盤,15,100,50,60,61,45.9,8110,133.0,1.46,133.0,2.83
現貨收盤,20,10,5,5,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,20,10,5,10,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,20,10,5,15,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,20,10,5,30,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,20,10,5,60,61,6.6,-4890,-80.0,0.05,-80.2,-33.99
現貨收盤,20,10,10,5,61,9.8,-7220,-118.0,0.05,-118.4,-30.63
現貨收盤,20,10,10,10,61,11.5,-7140,-117.0,0.06,-117.0,-28.91
現貨收盤,20,10,10,15,61,11.5,-7140,-117.0,0.06,-117.0,-28.91
現貨收盤,20,10,10,30,61,11.5,-7140,-117.0,0.06,-117.0,-28.91
現貨收盤,20,10,10,60,61,11.5,-7140,-117.0,0.06,-117.0,-28.91
現貨收盤,20,10,15,5,61,16.4,-8920,-146.0,0.06,-146.2,-24.54
現貨收盤,20,10,15,10,61,18.0,-8840,-145.0,0.07,-144.9,-23.74
現貨收盤,20,10,15,15,61,18.0,-8840,-145.0,0.07,-144.9,-23.74
現貨收盤,20,10,15,30,61,18.0,-8840,-145.0,0.07,-144.9,-23.74
現貨收盤,20,10,15,60,61,18.0,-8840,-145.0,0.07,-144.9,-23.74
現貨收盤,20,10,20,5,61,26.2,-9620,-158.0,0.09,-157.7,-18.7
現貨收盤,20,10,20,10,61,27.9,-9540,-156.0,0.1,-156.4,-18.31
現貨收盤,20,10,20,15,61,27.9,-9540,-156.0,0.1,-156.4,-18.31
現貨收盤,20,10,20,30,61,27.9,-9540,-156.0,0.1,-156.4,-18.31
現貨收盤,20,10,20,60,61,27.9,-9540,-156.0,0.1,-156.4,-18.31
現貨收盤,20,10,30,5,61,62.3,-4940,-81.0,0.32,-81.0,-6.84
現貨收盤,20,10,30,10,61,63.9,-4870,-80.0,0.32,-79.8,-6.64
現貨收盤,20,10,30,15,61,65.6,-4740,-78.0,0.34,-77.7,-6.44
現貨收盤,20,10,30,30,61,65.6,-4740,-78.0,0.34,-77.7,-6.44
現貨收盤,20,10,30,60,61,65.6,-4740,-78.0,0.34,-77.7,-6.44
現貨收盤,20,10,40,5,61,70.5,-2790,-46.0,0.48,-45.7,-4.03
現貨收盤,20,10,40,10,61,78.7,-1990,-33.0,0.59,-32.6,-2.76
現貨收盤,20,10,40,15,61,80.3,-2180,-36.0,0.57,-35.7,-2.9
現貨收盤,20,10,40,30,61,80.3,-2340,-38.0,0.56,-38.4,-3.04
現貨收盤,20,10,40,60,61,80.3,-2340,-38.0,0.56,-38.4,-3.04
現貨收盤,20,10,50,5,61,72.1,-2320,-38.0,0.53,-38.0,-3.31
現貨收盤,20,10,50,10,61,82.0,-1670,-27.0,0.64,-27.4,-2.17
現貨收盤,20,10,50,15,61,83.6,-1980,-32.0,0.61,-32.5,-2.42
現貨收盤,20,10,50,30,61,83.6,-2340,-38.0,0.57,-38.4,-2.72
現貨收盤,20,10,50,60,61,83.6,-2340,-38.0,0.57,-38.4,-2.72
現貨收盤,20,20,5,5,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,20,20,5,10,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,20,20,5,15,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,20,20,5,30,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,20,20,5,60,61,6.6,-4490,-74.0,0.12,-73.6,-18.73
現貨收盤,20,20,10,5,61,9.8,-6620,-109.0,0.13,-108.5,-18.99
現貨收盤,20,20,10,10,61,11.5,-6440,-106.0,0.15,-105.6,-17.38
現貨收盤,20,20,10,15,61,11.5,-6440,-106.0,0.15,-105.6,-17.38
現貨收盤,20,20,10,30,61,11.5,-6440,-106.0,0.15,-105.6,-17.38
現貨收盤,20,20,10,60,61,11.5,-6440,-106.0,0.15,-105.6,-17.38
現貨收盤,20,20,15,5,61,13.1,-8620,-141.0,0.13,-141.3,-18.69
現貨收盤,20,20,15,10,61,14.8,-8440,-138.0,0.15,-138.4,-17.55
現貨收盤,20,20,15,15,61,14.8,-8440,-138.0,0.15,-138.4,-17.55
現貨收盤,20,20,15,30,61,14.8,-8440,-138.0,0.15,-138.4,-17.55
現貨收盤,20,20,15,60,61,14.8,-8440,-138.0,0.15,-138.4,-17.55
現貨收盤,20,20,20,5,61,23.0,-8870,-145.0,0.2,-145.4,-13.69
現貨收盤,20,20,20,10,61,24.6,-8640,-142.0,0.22,-141.6,-12.95
現貨收盤,20,20,20,15,61,24.6,-8640,-142.0,0.22,-141.6,-12.95
現貨收盤,20,20,20,30,61,24.6,-8640,-142.0,0.22,-141.6,-12.95
現貨收盤,20,20,20,60,61,24.6,-8640,-142.0,0.22,-141.6,-12.95
現貨收盤,20,20,30,5,61,49.2,-4510,-74.0,0.51,-73.9,-4.9
現貨收盤,20,20,30,10,61,50.8,-4570,-75.0,0.52,-74.9,-4.84
現貨收盤,20,20,30,15,61,52.5,-4400,-72.0,0.54,-72.1,-4.59
現貨收盤,20,20,30,30,61,54.1,-4240,-70.0,0.55,-69.5,-4.39
現貨收盤,20,20,30,60,61,54.1,-4240,-70.0,0.55,-69.5,-4.39
現貨收盤,20,20,40,5,61,57.4,-2030,-33.0,0.73,-33.3,-2.19
現貨收盤,20,20,40,10,61,63.9,-1250,-20.0,0.83,-20.5,-1.28
現貨收盤,20,20,40,15,61,68.9,-690,-11.0,0.91,-11.3,-0.68
現貨收盤,20,20,40,30,61,70.5,-1040,-17.0,0.87,-17.0,-0.98
現貨收盤,20,20,40,60,61,70.5,-1040,-17.0,0.87,-17.0,-0.98
現貨收盤,20,20,50,5,61,59.0,-1350,-22.0,0.8,-22.1,-1.45
現貨收盤,20,20,50,10,61,67.2,-590,-10.0,0.92,-9.7,-0.57
現貨收盤,20,20,50,15,61,73.8,-90,-1.0,0.99,-1.5,-0.08
現貨收盤,20,20,50,30,61,75.4,-740,-12.0,0.91,-12.1,-0.63
現貨收盤,20,20,50,60,61,75.4,-740,-12.0,0.91,-12.1,-0.63
現貨收盤,20,30,5,5,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,20,30,5,10,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,20,30,5,15,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,20,30,5,30,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,20,30,5,60,61,6.6,-4090,-67.0,0.2,-67.0,-12.18
現貨收盤,20,30,10,5,61,8.2,-6310,-103.0,0.17,-103.4,-14.74
現貨收盤,20,30,10,10,61,9.8,-6380,-105.0,0.17,-104.6,-14.86
現貨收盤,20,30,10,15,61,9.8,-6140,-101.0,0.2,-100.7,-13.3
現貨收盤,20,30,10,30,61,9.8,-6140,-101.0,0.2,-100.7,-13.3
現貨收盤,20,30,10,60,61,9.8,-6140,-101.0,0.2,-100.7,-13.3
現貨收盤,20,30,15,5,61,11.5,-8110,-133.0,0.18,-133.0,-14.49
現貨收盤,20,30,15,10,61,13.1,-8040,-132.0,0.19,-131.8,-14.26
現貨收盤,20,30,15,15,61,13.1,-7990,-131.0,0.21,-131.0,-13.58
現貨收盤,20,30,15,30,61,13.1,-7990,-131.0,0.21,-131.0,-13.58
現貨收盤,20,30,15,60,61,13.1,-7990,-131.0,0.21,-131.0,-13.58
現貨收盤,20,30,20,5,61,19.7,-8260,-135.0,0.26,-135.4,-10.96
現貨收盤,20,30,20,10,61,21.3,-8140,-133.0,0.28,-133.4,-10.52
現貨收盤,20,30,20,15,61,21.3,-8140,-133.0,0.29,-133.4,-10.26
現貨收盤,20,30,20,30,61,21.3,-8140,-133.0,0.29,-133.4,-10.26
現貨收盤,20,30,20,60,61,21.3,-8140,-133.0,0.29,-133.4,-10.26
現貨收盤,20,30,30,5,61,42.6,-4030,-66.0,0.6,-66.1,-3.86
現貨收盤,20,30,30,10,61,42.6,-3760,-62.0,0.63,-61.6,-3.5
現貨收盤,20,30,30,15,61,49.2,-2800,-46.0,0.73,-45.9,-2.47
現貨收盤,20,30,30,30,61,49.2,-2740,-45.0,0.74,-44.9,-2.36
現貨收盤,20,30,30,60,61,49.2,-2740,-45.0,0.74,-44.9,-2.36
現貨收盤,20,30,40,5,61,50.8,-1370,-22.0,0.83,-22.5,-1.28
現貨收盤,20,30,40,10,61,55.7,-10,-0.0,1.0,-0.2,-0.01
現貨收盤,20,30,40,15,61,63.9,1230,20.0,1.15,20.2,1.01
現貨收盤,20,30,40,30,61,65.6,1160,19.0,1.13,19.0,0.9
現貨收盤,20,30,40,60,61,65.6,1160,19.0,1.13,19.0,0.9
現貨收盤,20,30,50,5,61,52.5,-520,-9.0,0.93,-8.5,-0.49
現貨收盤,20,30,50,10,61,59.0,750,12.0,1.1,12.3,0.63
現貨收盤,20,30,50,15,61,68.9,2020,33.0,1.24,33.1,1.56
現貨收盤,20,30,50,30,61,70.5,1460,24.0,1.15,23.9,1.03
現貨收盤,20,30,50,60,61,70.5,1460,24.0,1.15,23.9,1.03
現貨收盤,20,40,5,5,61,6.6,-3800,-62.0,0.26,-62.3,-9.31
現貨收盤,20,40,5,10,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,20,40,5,15,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,20,40,5,30,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,20,40,5,60,61,6.6,-3690,-60.0,0.28,-60.5,-8.55
現貨收盤,20,40,10,5,61,6.6,-6420,-105.0,0.17,-105.2,-14.0
現貨收盤,20,40,10,10,61,8.2,-6380,-105.0,0.19,-104.6,-13.2
現貨收盤,20,40,10,15,61,8.2,-6240,-102.0,0.2,-102.3,-12.56
現貨收盤,20,40,10,30,61,8.2,-6040,-99.0,0.23,-99.0,-11.37
現貨收盤,20,40,10,60,61,8.2,-6040,-99.0,0.23,-99.0,-11.37
現貨收盤,20,40,15,5,61,9.8,-8370,-137.0,0.17,-137.2,-14.52
現貨收盤,20,40,15,10,61,11.5,-8030,-132.0,0.2,-131.6,-12.99
現貨收盤,20,40,15,15,61,11.5,-7940,-130.0,0.23,-130.2,-12.21
現貨收盤,20,40,15,30,61,11.5,-7740,-127.0,0.25,-126.9,-11.4
現貨收盤,20,40,15,60,61,11.5,-7740,-127.0,0.25,-126.9,-11.4
現貨收盤,20,40,20,5,61,18.0,-8300,-136.0,0.28,-136.1,-10.3
現貨收盤,20,40,20,10,61,19.7,-7680,-126.0,0.33,-125.9,-8.73
現貨收盤,20,40,20,15,61,19.7,-7640,-125.0,0.35,-125.2,-8.46
現貨收盤,20,40,20,30,61,19.7,-7440,-122.0,0.37,-122.0,-8.05
現貨收盤,20,40,20,60,61,19.7,-7440,-122.0,0.37,-122.0,-8.05
現貨收盤,20,40,30,5,61,39.3,-3670,-60.0,0.65,-60.2,-3.19
現貨收盤,20,40,30,10,61,41.0,-2550,-42.0,0.75,-41.8,-2.08
現貨收盤,20,40,30,15,61,45.9,-1440,-24.0,0.86,-23.6,-1.12
現貨收盤,20,40,30,30,61,45.9,-1140,-19.0,0.9,-18.7,-0.84
現貨收盤,20,40,30,60,61,45.9,-1140,-19.0,0.9,-18.7,-0.84
現貨收盤,20,40,40,5,61,47.5,-810,-13.0,0.91,-13.3,-0.68
現貨收盤,20,40,40,10,61,54.1,1460,24.0,1.17,23.9,1.14
現貨收盤,20,40,40,15,61,59.0,2530,41.0,1.28,41.5,1.84
現貨收盤,20,40,40,30,61,62.3,3560,58.0,1.35,58.4,2.37
現貨收盤,20,40,40,60,61,62.3,3560,58.0,1.35,58.4,2.37
現貨收盤,20,40,50,5,61,49.2,40,1.0,1.0,0.7,0.03
現貨收盤,20,40,50,10,61,57.4,2120,35.0,1.26,34.8,1.57
現貨收盤,20,40,50,15,61,62.3,2620,43.0,1.27,43.0,1.76
現貨收盤,20,40,50,30,61,65.6,3060,50.0,1.27,50.2,1.85
現貨收盤,20,40,50,60,61,65.6,3060,50.0,1.27,50.2,1.85
現貨收盤,20,60,5,5,61,6.6,-3200,-52.0,0.38,-52.5,-5.66
現貨收盤,20,60,5,10,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,20,60,5,15,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,20,60,5,30,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,20,60,5,60,61,6.6,-2890,-47.0,0.44,-47.4,-4.64
現貨收盤,20,60,10,5,61,6.6,-5820,-95.0,0.25,-95.4,-9.49
現貨收盤,20,60,10,10,61,8.2,-5580,-91.0,0.29,-91.5,-8.29
現貨收盤,20,60,10,15,61,8.2,-5440,-89.0,0.31,-89.2,-7.97
現貨收盤,20,60,10,30,61,8.2,-5040,-83.0,0.36,-82.6,-6.77
現貨收盤,20,60,10,60,61,8.2,-5040,-83.0,0.36,-82.6,-6.77
現貨收盤,20,60,15,5,61,9.8,-7600,-125.0,0.25,-124.6,-10.2
現貨收盤,20,60,15,10,61,11.5,-7030,-115.0,0.3,-115.2,-8.59
現貨收盤,20,60,15,15,61,9.8,-7490,-123.0,0.28,-122.8,-9.26
現貨收盤,20,60,15,30,61,9.8,-7090,-116.0,0.32,-116.2,-8.19
現貨收盤,20,60,15,60,61,9.8,-7090,-116.0,0.32,-116.2,-8.19
現貨收盤,20,60,20,5,61,18.0,-7820,-128.0,0.32,-128.2,-8.61
現貨收盤,20,60,20,10,61,18.0,-7440,-122.0,0.37,-122.0,-7.4
現貨收盤,20,60,20,15,61,16.4,-7040,-115.0,0.42,-115.4,-6.36
現貨收盤,20,60,20,30,61,16.4,-6640,-109.0,0.46,-108.9,-5.79
現貨收盤,20,60,20,60,61,16.4,-6640,-109.0,0.46,-108.9,-5.79
現貨收盤,20,60,30,5,61,36.1,-3740,-61.0,0.66,-61.3,-2.98
現貨收盤,20,60,30,10,61,34.4,-3080,-50.0,0.73,-50.5,-2.23
現貨收盤,20,60,30,15,61,39.3,-1870,-31.0,0.84,-30.7,-1.24
現貨收盤,20,60,30,30,61,32.8,-2740,-45.0,0.8,-44.9,-1.67
現貨收盤,20,60,30,60,61,32.8,-2740,-45.0,0.8,-44.9,-1.67
現貨收盤,20,60,40,5,61,44.3,-750,-12.0,0.92,-12.3,-0.56
現貨收盤,20,60,40,10,61,47.5,1510,25.0,1.16,24.8,1.01
現貨收盤,20,60,40,15,61,54.1,4020,66.0,1.41,65.9,2.43
現貨收盤,20,60,40,30,61,50.8,4160,68.0,1.32,68.2,2.15
現貨收盤,20,60,40,60,61,50.8,4160,68.0,1.32,68.2,2.15
現貨收盤,20,60,50,5,61,45.9,200,3.0,1.02,3.3,0.15
現貨收盤,20,60,50,10,61,50.8,2270,37.0,1.24,37.2,1.44
現貨收盤,20,60,50,15,61,57.4,4830,79.0,1.47,79.2,2.74
現貨收盤,20,60,50,30,61,55.7,4460,73.0,1.31,73.1,2.11
現貨收盤,20,60,50,60,61,55.7,4460,73.0,1.31,73.1,2.11
現貨收盤,20,80,5,5,61,6.6,-2600,-43.0,0.49,-42.6,-3.58
現貨收盤,20,80,5,10,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,20,80,5,15,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,20,80,5,30,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,20,80,5,60,61,6.6,-2090,-34.0,0.59,-34.3,-2.56
現貨收盤,20,80,10,5,61,6.6,-5220,-86.0,0.33,-85.6,-6.75
現貨收盤,20,80,10,10,61,8.2,-4780,-78.0,0.39,-78.4,-5.53
現貨收盤,20,80,10,15,61,8.2,-4640,-76.0,0.41,-76.1,-5.33
現貨收盤,20,80,10,30,61,8.2,-4040,-66.0,0.48,-66.2,-4.22
現貨收盤,20,80,10,60,61,8.2,-4040,-66.0,0.48,-66.2,-4.22
現貨收盤,20,80,15,5,61,9.8,-7000,-115.0,0.31,-114.8,-7.9
現貨收盤,20,80,15,10,61,11.5,-6030,-99.0,0.4,-98.9,-5.89
現貨收盤,20,80,15,15,61,9.8,-6490,-106.0,0.38,-106.4,-6.38
現貨收盤,20,80,15,30,61,9.8,-5890,-97.0,0.44,-96.6,-5.37
現貨收盤,20,80,15,60,61,9.8,-5890,-97.0,0.44,-96.6,-5.37
現貨收盤,20,80,20,5,61,18.0,-7220,-118.0,0.37,-118.4,-7.03
現貨收盤,20,80,20,10,61,18.0,-6240,-102.0,0.47,-102.3,-5.15
現貨收盤,20,80,20,15,61,16.4,-6120,-100.0,0.5,-100.3,-4.81
現貨收盤,20,80,20,30,61,16.4,-5070,-83.0,0.59,-83.1,-3.65
現貨收盤,20,80,20,60,61,16.4,-4640,-76.0,0.62,-76.1,-3.23
現貨收盤,20,80,30,5,61,34.4,-4040,-66.0,0.64,-66.2,-3.03
現貨收盤,20,80,30,10,61,31.1,-3090,-51.0,0.74,-50.7,-2.0
現貨收盤,20,80,30,15,61,36.1,-2420,-40.0,0.81,-39.7,-1.49
現貨收盤,20,80,30,30,61,26.2,-3570,-59.0,0.77,-58.5,-1.94
現貨收盤,20,80,30,60,61,26.2,-3140,-51.0,0.79,-51.5,-1.67
現貨收盤,20,80,40,5,61,42.6,-520,-9.0,0.95,-8.5,-0.36
現貨收盤,20,80,40,10,61,42.6,1070,18.0,1.1,17.5,0.64
現貨收盤,20,80,40,15,61,49.2,2780,46.0,1.25,45.6,1.54
現貨收盤,20,80,40,30,61,39.3,1720,28.0,1.11,28.2,0.77
現貨收盤,20,80,40,60,61,39.3,1960,32.0,1.12,32.1,0.86
現貨收盤,20,80,50,5,61,44.3,630,10.0,1.07,10.3,0.42
現貨收盤,20,80,50,10,61,45.9,2200,36.0,1.22,36.1,1.25
現貨收盤,20,80,50,15,61,52.5,3880,64.0,1.35,63.6,2.03
現貨收盤,20,80,50,30,61,42.6,720,12.0,1.04,11.8,0.29
現貨收盤,20,80,50,60,61,42.6,860,14.0,1.05,14.1,0.35
現貨收盤,20,100,5,5,61,6.6,-2170,-36.0,0.58,-35.6,-2.56
現貨收盤,20,100,5,10,61,6.6,-1820,-30.0,0.65,-29.8,-2.05
現貨收盤,20,100,5,15,61,6.6,-1750,-29.0,0.66,-28.7,-1.91
現貨收盤,20,100,5,30,61,6.6,-1290,-21.0,0.75,-21.1,-1.28
現貨收盤,20,100,5,60,61,6.6,-1290,-21.0,0.75,-21.1,-1.28
現貨收盤,20,100,10,5,61,6.6,-4790,-79.0,0.38,-78.5,-5.37
現貨收盤,20,100,10,10,61,8.2,-4510,-74.0,0.42,-73.9,-4.81
現貨收盤,20,100,10,15,61,8.2,-4300,-70.0,0.45,-70.5,-4.43
現貨收盤,20,100,10,30,61,8.2,-3040,-50.0,0.61,-49.8,-2.6
現貨收盤,20,100,10,60,61,8.2,-3040,-50.0,0.61,-49.8,-2.6
現貨收盤,20,100,15,5,61,9.8,-6570,-108.0,0.35,-107.7,-6.6
現貨收盤,20,100,15,10,61,11.5,-6260,-103.0,0.38,-102.6,-6.16
現貨收盤,20,100,15,15,61,9.8,-6410,-105.0,0.39,-105.1,-6.02
現貨收盤,20,100,15,30,61,8.2,-5840,-96.0,0.45,-95.7,-4.78
現貨收盤,20,100,15,60,61,8.2,-5840,-96.0,0.45,-95.7,-4.78
現貨收盤,20,100,20,5,61,18.0,-6790,-111.0,0.41,-111.3,-6.05
現貨收盤,20,100,20,10,61,18.0,-6670,-109.0,0.43,-109.3,-5.69
現貨收盤,20,100,20,15,61,16.4,-6260,-103.0,0.49,-102.6,-4.9
現貨收盤,20,100,20,30,61,13.1,-5670,-93.0,0.55,-93.0,-3.79
現貨收盤,20,100,20,60,61,13.1,-5040,-83.0,0.6,-82.6,-3.21
現貨收盤,20,100,30,5,61,34.4,-3560,-58.0,0.68,-58.4,-2.52
現貨收盤,20,100,30,10,61,31.1,-3110,-51.0,0.74,-51.0,-1.97
現貨收盤,20,100,30,15,61,36.1,-1960,-32.0,0.85,-32.1,-1.14
現貨收盤,20,100,30,30,61,23.0,-3170,-52.0,0.8,-52.0,-1.53
現貨收盤,20,100,30,60,61,23.0,-2540,-42.0,0.84,-41.6,-1.2
現貨收盤,20,100,40,5,61,42.6,360,6.0,1.04,5.9,0.23
現貨收盤,20,100,40,10,61,42.6,1450,24.0,1.14,23.8,0.83
現貨收盤,20,100,40,15,61,49.2,3640,60.0,1.33,59.7,1.9
現貨收盤,20,100,40,30,61,34.4,1580,26.0,1.09,25.9,0.64
現貨收盤,20,100,40,60,61,32.8,1560,26.0,1.09,25.6,0.62
現貨收盤,20,100,50,5,61,44.3,1710,28.0,1.19,28.0,1.04
現貨收盤,20,100,50,10,61,45.9,2780,46.0,1.27,45.6,1.5
現貨收盤,20,100,50,15,61,52.5,4940,81.0,1.44,81.0,2.42
現貨收盤,20,100,50,30,61,37.7,1320,22.0,1.07,21.6,0.49
現貨收盤,20,100,50,60,61,37.7,2060,34.0,1.1,33.8,0.74
期貨日盤收,5,10,5,5,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,10,5,10,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,10,5,15,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,10,5,30,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,10,5,60,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,10,10,5,61,36.1,-4140,-68.0,0.24,-67.9,-11.13
期貨日盤收,5,10,10,10,61,36.1,-4140,-68.0,0.24,-67.9,-11.13
期貨日盤收,5,10,10,15,61,36.1,-4140,-68.0,0.24,-67.9,-11.13
期貨日盤收,5,10,10,30,61,36.1,-4140,-68.0,0.24,-67.9,-11.13
期貨日盤收,5,10,10,60,61,36.1,-4140,-68.0,0.24,-67.9,-11.13
期貨日盤收,5,10,15,5,61,41.0,-5340,-88.0,0.22,-87.5,-11.21
期貨日盤收,5,10,15,10,61,41.0,-5340,-88.0,0.22,-87.5,-11.21
期貨日盤收,5,10,15,15,61,41.0,-5340,-88.0,0.22,-87.5,-11.21
期貨日盤收,5,10,15,30,61,41.0,-5340,-88.0,0.22,-87.5,-11.21
期貨日盤收,5,10,15,60,61,41.0,-5340,-88.0,0.22,-87.5,-11.21
期貨日盤收,5,10,20,5,61,49.2,-5640,-92.0,0.24,-92.5,-9.71
期貨日盤收,5,10,20,10,61,49.2,-5640,-92.0,0.24,-92.5,-9.71
期貨日盤收,5,10,20,15,61,49.2,-5640,-92.0,0.24,-92.5,-9.71
期貨日盤收,5,10,20,30,61,49.2,-5640,-92.0,0.24,-92.5,-9.71
期貨日盤收,5,10,20,60,61,49.2,-5640,-92.0,0.24,-92.5,-9.71
期貨日盤收,5,10,30,5,61,59.0,-6340,-104.0,0.25,-103.9,-8.32
期貨日盤收,5,10,30,10,61,59.0,-6340,-104.0,0.25,-103.9,-8.32
期貨日盤收,5,10,30,15,61,59.0,-6340,-104.0,0.25,-103.9,-8.32
期貨日盤收,5,10,30,30,61,59.0,-6340,-104.0,0.25,-103.9,-8.32
期貨日盤收,5,10,30,60,61,59.0,-6340,-104.0,0.25,-103.9,-8.32
期貨日盤收,5,10,40,5,61,67.2,-6340,-104.0,0.28,-103.9,-6.97
期貨日盤收,5,10,40,10,61,67.2,-6340,-104.0,0.28,-103.9,-6.97
期貨日盤收,5,10,40,15,61,67.2,-6340,-104.0,0.28,-103.9,-6.97
期貨日盤收,5,10,40,30,61,67.2,-6340,-104.0,0.28,-103.9,-6.97
期貨日盤收,5,10,40,60,61,67.2,-6340,-104.0,0.28,-103.9,-6.97
期貨日盤收,5,10,50,5,61,72.1,-6540,-107.0,0.29,-107.2,-6.27
期貨日盤收,5,10,50,10,61,72.1,-6540,-107.0,0.29,-107.2,-6.27
期貨日盤收,5,10,50,15,61,72.1,-6540,-107.0,0.29,-107.2,-6.27
期貨日盤收,5,10,50,30,61,72.1,-6540,-107.0,0.29,-107.2,-6.27
期貨日盤收,5,10,50,60,61,72.1,-6540,-107.0,0.29,-107.2,-6.27
期貨日盤收,5,20,5,5,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,20,5,10,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,20,5,15,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,20,5,30,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,20,5,60,61,0.0,-5490,-90.0,0.0,-90.0,0.0
期貨日盤收,5,20,10,5,61,31.1,-2840,-47.0,0.52,-46.6,-5.28
期貨日盤收,5,20,10,10,61,31.1,-2840,-47.0,0.52,-46.6,-5.28
期貨日盤收,5,20,10,15,61,31.1,-2840,-47.0,0.52,-46.6,-5.28
